data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
15570,24-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,CBS2 (Los Angeles),"On 24 August 2020, about 200 people marched to the police headquarters in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality, the death of Anthony McClain, and the shooting of Jacob Blake. Police intervened when demonstrators threw water bottles at officers by responding with tear gas. At least three officers were injured. [size=about 200]",0,1612546444
15645,23-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KFI AM640,"On 23 August 2020, about 70 demonstrators rallied near city hall in Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of Anthony McClain. Many protesters caravanned from Pasadena to downtown Los Angeles. [size=an estimated 70]",0,1612546444
15780,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,NBC4 Southern California,"On 22 August 2020, an unreported number of people organized by MoveOn staged a 'Save the Post Office Saturday' rally in West Los Angeles, North Hollywood, Hollywood and Atwater Village neighborhood of Los Angeles (California) in support of the USPS and against budget cuts. Demonstrators called for the resignation of Postmaster General Louis DeJoy. [size=no report]",0,1612916000
15855,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Atlanta Journal Constitution; Twitter,"On 22 August 2020, an unreported number of people staged a 'Save Our Children' rally in Hollywood neighborhood of Los Angeles (California) against child human trafficking and pedophilia. The protests were reportedly linked to the QAnon conspiracy theory group. [size=no report]",0,1612916000
15863,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 22 August 2020, a large group of people protested in Hollywood neighborhood of Los Angeles (California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. An unreported number of counter-protesters arrived to support President Trump. [size=a large group] [counter-protest]",0,1612546441
16001,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Maryland,Harford,Riverside,39.4737,-76.2413,Count Love; Baltimore Sun,"On 22 August 2020, an unreported number of postal workers staged a 'Save the USPS' rally in Riverside (alias Belcamp) (Maryland) in support of the USPS and against budget cuts to the agency. [size=no report]",0,1612546442
16029,21-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 21 August 2020, about 100 renters and housing activists demonstrated in front of the Los Angeles County Superior Courthouse in Los Angeles (Los Angeles, California) against increased housing insecurity amid the coronavirus pandemic. One person attempting to enter the courthouse for a scheduled hearing shouted at the group. The event was organised by various local labour organisations. [size=about 100]",0,1612546441
16044,21-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Republic,"On 21 August 2020, about 200 people demonstrated in the Sunland-Tujunga neighborhood of Los Angeles (Los Angeles, California) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. A group of 100 Trump supporting counter-demonstrators were also present. The demonstration turned violent when physical altercations erupted, including a BLM demonstrator hitting a Trump supporter with a pipe. Police intervened and arrested a BLM supporter as well as another who attempted to intervene with the arrest. After declaring the assembly unlawful, crowd members threw objects at officers who responded with 'less lethal' projectiles. It is unclear whether any civilians were injured. [size=a large group] [counter-protest]",0,1612916000
16117,20-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,California Public,"On 20 August 2020, an unreported number of ride-share drivers protested outside LAX in Los Angeles (Los Angeles, California) in support of benefits for drivers and against Proposition 22. [size=no report]",0,1612546441
16240,19-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Insider,"On 19 August 2020, an unreported number of people staged a 'Free Britney' protest outside a courthouse in Los Angeles (Los Angeles, California) against the conservatorship of Britney Spears and the role of her father, Jamie Spears, in controlling the singer's 'finances and personal life for 12 years.' [size=no report]",0,1612916000
16267,19-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Center-Square,"On 19 August 2020, an unreported number of parents, advocates and people from the California Policy Center's Parent Union protested outside the United Teachers Los Angeles headquarters in Los Angeles (Los Angeles, California) to call for schools to remain closed until the police are defunded and Medicare for All is implemented. The protest was spurred in part by the coronavirus pandemic. [size=no report] [schools]",0,1612546441
16397,18-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,People's City Council-Los Angeles,"On 18 August 2020, an unreported number of people protested outside Getty House in Los Angeles (Los Angeles, California) in support of the Black Lives Matter Movement and against police brutality. [size=no report]",0,1612546440
16528,17-Aug-20,2020,Riots,Mob violence,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC News; KTLA5,"On 17 August 2020, three individuals attacked and robbed a group of transgender women on the 6500 block of Hollywood Boulevard in Hollywood neighborhood in Los Angeles (California). One of the assailants used a crow bar to rob one of the transgender women while making derogatory remarks related to her gender identity. He allegedly threatened to kill her and her friends because of their gender identities and used a bottle to knock one of the women to the ground. A crowd of bystanders filmed the event and 'shouted anti-transgender slurs.' Police did not arrive on the scene, although a police car drove past without intervening. The event is now being investigated as a hate crime. [size=three]",0,1612916000
16780,14-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,It's Going Down; Los Angeles Daily News,"On 14 August 2020, around 60 people gathered in a Latinos for Trump rally in Sunland-Tujunga neighborhood of Los Angeles (California) in support of President Trump and law enforcement. Unreported number of members of far-right groups were also part of the rally and demonstration. Members of Proud Boys and Three Percenters (III%) were identified among the far-right group. A counter-demonstration, drawing about 100 people, including unreported number of people associated with Antifa was held across the street in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstrations turned violent when a far-right supporter pepper sprayed a Black community organizer, while one of the demonstrators associated with the BLM demonstration tackled the far-right supporter. He was later hit over the head with a skateboard and hospitalized. A large group of far-right supporters approached the BLM group and threatened further physical violence. BLM supporters were reportedly outnumbered at least 2:1. A brawl broke out which was dispersed after police deployed smoke bombs. At least four people needed medical assistance. No arrests were reported. [size=around 160] [counter-protest]",0,1612546429
16883,13-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,KTLA5,"On 13 August 2020, a small group of people toppled and spray painted a statue of George Washington near Los Angeles City Hall in Los Angeles (Los Angeles, California). The demonstration aimed to 'speak out against colonialism and white supremacy.' Six people were arrested in connection with this event. [size=a small group] [statue]",0,1612916000
